證券代碼	簡稱	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)
0050   	元大台灣50   	20170717	    73.6603	    73.7049	    73.2139	    73.3924	     2687
0050   	元大台灣50   	20170718	    73.3924	    73.5710	    73.0799	    73.5710	     3277
0050   	元大台灣50   	20170719	    73.5264	    74.1067	    73.5264	    73.8389	     7267
0050   	元大台灣50   	20170720	    73.9728	    74.0174	    73.7049	    73.7942	     2020
0050   	元大台灣50   	20170721	    73.7496	    73.7496	    73.2585	    73.3031	     4465
0050   	元大台灣50   	20170724	    73.1692	    73.4817	    72.9907	    73.4817	     2364
0050   	元大台灣50   	20170725	    73.4817	    73.6603	    73.3031	    73.6156	     2126
0050   	元大台灣50   	20170726	    73.7049	    73.8835	    73.2585	    73.3478	     2357
0050   	元大台灣50   	20170727	    73.3924	    74.1067	    73.3924	    74.1067	     2213
0050   	元大台灣50   	20170728	    73.5710	    73.6156	    73.1692	    73.3031	     4401
0050   	元大台灣50   	20170731	    73.3482	    73.3932	    72.9880	    73.2581	     2806
0050   	元大台灣50   	20170801	    73.9785	    73.9785	    73.4382	    73.6634	     2642
0050   	元大台灣50   	20170802	    73.8435	    74.4288	    73.8435	    74.2937	     5045
0050   	元大台灣50   	20170803	    73.7084	    74.1586	    73.5733	    74.0236	     4029
0050   	元大台灣50   	20170804	    73.9785	    74.1586	    73.8885	    74.1586	     1143
0050   	元大台灣50   	20170807	    74.2487	    74.7440	    74.2487	    74.6990	     4108
0050   	元大台灣50   	20170808	    74.7890	    74.9691	    74.3388	    74.6539	     2985
0050   	元大台灣50   	20170809	    74.3388	    74.3838	    73.8885	    73.9785	     3122
0050   	元大台灣50   	20170810	    74.1586	    74.2487	    73.2581	    73.4832	     3168
0050   	元大台灣50   	20170811	    72.8079	    73.2581	    72.7178	    73.1681	     2747
0050   	元大台灣50   	20170814	    73.3482	    73.4832	    72.7178	    72.7178	     2245
0050   	元大台灣50   	20170815	    73.2131	    73.3932	    72.8979	    73.2131	     2708
0050   	元大台灣50   	20170816	    73.0780	    73.1681	    72.5827	    72.9429	     6282
0050   	元大台灣50   	20170817	    73.1681	    73.5733	    73.0780	    73.5283	     1968
0050   	元大台灣50   	20170818	    72.9429	    73.0780	    72.6277	    73.0780	     2315
0050   	元大台灣50   	20170821	    72.9880	    73.1230	    72.7178	    72.9880	     2050
0050   	元大台灣50   	20170822	    73.3482	    73.7534	    73.3482	    73.7084	     3986
0050   	元大台灣50   	20170823	    73.8435	    74.0686	    73.6183	    73.6183	     5504
0050   	元大台灣50   	20170824	    73.7084	    74.3388	    73.7084	    74.3388	     3487
0050   	元大台灣50   	20170825	    74.4288	    74.5189	    74.2037	    74.4738	     2614
0050   	元大台灣50   	20170828	    74.4738	    74.5639	    74.2037	    74.3388	     2773
0050   	元大台灣50   	20170829	    74.0686	    74.2037	    73.7984	    74.1136	     1228
0050   	元大台灣50   	20170830	    74.4288	    74.6539	    74.3838	    74.4738	     4119
0050   	元大台灣50   	20170831	    74.8791	    74.8791	    74.4738	    74.6990	     3284
0050   	元大台灣50   	20170901	    74.6990	    74.9241	    74.4288	    74.7440	     4429
0050   	元大台灣50   	20170904	    74.6539	    74.7890	    74.4738	    74.6089	     2595
0050   	元大台灣50   	20170905	    74.6539	    74.7440	    74.4288	    74.6990	     2564
0050   	元大台灣50   	20170906	    74.4738	    74.6539	    74.1586	    74.3838	     2891
0050   	元大台灣50   	20170907	    74.5639	    74.6089	    74.0236	    74.0686	     1368
0050   	元大台灣50   	20170908	    74.2037	    74.6539	    74.2037	    74.4738	     2841
0050   	元大台灣50   	20170911	    74.9691	    75.0592	    74.2937	    74.3388	     1627
0050   	元大台灣50   	20170912	    74.6990	    74.7890	    74.4288	    74.6089	     1394
0050   	元大台灣50   	20170913	    74.6539	    74.7440	    74.0686	    74.1136	     2175
0050   	元大台灣50   	20170914	    74.1136	    74.3388	    73.9785	    74.1586	     1749
0050   	元大台灣50   	20170915	    74.1586	    74.2937	    73.9335	    74.1586	     1821
0050   	元大台灣50   	20170918	    74.6089	    74.8791	    74.3838	    74.8791	     2692
0050   	元大台灣50   	20170919	    74.9241	    75.0141	    74.4288	    74.5189	     1456
0050   	元大台灣50   	20170920	    74.2937	    74.4288	    73.9335	    74.0236	     9963
0050   	元大台灣50   	20170921	    73.8885	    74.5639	    73.7984	    74.4738	     1830
0050   	元大台灣50   	20170922	    74.3838	    74.3838	    73.4382	    73.4832	     5605
0050   	元大台灣50   	20170925	    73.4382	    73.4382	    72.7178	    72.8979	     7071
0050   	元大台灣50   	20170926	    72.7628	    72.9880	    72.3126	    72.3126	    11752
0050   	元大台灣50   	20170927	    72.5827	    72.8529	    72.5377	    72.6728	     6242
0050   	元大台灣50   	20170928	    72.7178	    72.7628	    72.3126	    72.4026	     6899
0050   	元大台灣50   	20170929	    72.4476	    72.6277	    72.3126	    72.6277	     3443
0050   	元大台灣50   	20170930	    72.9429	    73.1230	    72.8079	    73.1230	     1585
0050   	元大台灣50   	20171002	    73.1681	    73.4832	    73.1681	    73.3932	     3261
0050   	元大台灣50   	20171003	    73.4382	    73.5733	    73.2131	    73.3932	     1578
0050   	元大台灣50   	20171005	    73.3932	    73.9335	    73.3932	    73.7084	     6407
0050   	元大台灣50   	20171006	    73.9335	    74.0236	    73.7984	    73.9335	     4126
0050   	元大台灣50   	20171011	    74.2487	    75.1042	    74.2487	    75.1042	    15975
0050   	元大台灣50   	20171012	    75.2393	    75.8246	    75.2393	    75.8246	     8770
0050   	元大台灣50   	20171013	    75.5995	    75.6895	    75.4194	    75.6895	     3596
0050   	元大台灣50   	20171016	    75.6895	    76.0948	    75.6895	    76.0948	     4045
0050   	元大台灣50   	20171017	    76.1398	    76.2749	    75.9147	    75.9147	     3233
0050   	元大台灣50   	20171018	    76.3649	    76.5451	    75.9147	    76.1848	     4472
0050   	元大台灣50   	20171019	    76.2749	    76.7252	    76.2749	    76.4550	     2447
0050   	元大台灣50   	20171020	    76.0047	    76.4100	    76.0047	    76.1398	     1725
0050   	元大台灣50   	20171023	    76.2749	    76.5000	    76.0498	    76.0948	     1771
0050   	元大台灣50   	20171024	    76.0948	    76.0948	    75.8246	    76.0047	     1072
0050   	元大台灣50   	20171025	    75.9147	    76.1848	    75.8246	    75.9597	     2416
0050   	元大台灣50   	20171026	    75.7796	    76.0047	    75.6445	    75.8697	     3226
0050   	元大台灣50   	20171027	    75.9147	    76.3199	    75.8246	    75.9147	     2141
0050   	元大台灣50   	20171030	    76.6351	    76.8602	    76.3649	    76.5000	     3357
0050   	元大台灣50   	20171031	    76.5451	    76.8602	    76.3649	    76.7252	     2131
0050   	元大台灣50   	20171101	    76.8602	    76.9053	    76.5000	    76.6351	     1313
0050   	元大台灣50   	20171102	    76.5000	    76.5901	    76.2749	    76.3649	     1562
0050   	元大台灣50   	20171103	    76.5000	    76.5901	    76.1848	    76.2749	     1455
0050   	元大台灣50   	20171106	    76.7252	    76.8152	    76.1848	    76.4100	     1573
0050   	元大台灣50   	20171107	    76.5451	    76.8152	    76.4100	    76.8152	     2211
0050   	元大台灣50   	20171108	    76.7252	    76.7252	    76.5000	    76.5000	      809
0050   	元大台灣50   	20171109	    76.5000	    76.5901	    76.0047	    76.0047	     1258
0050   	元大台灣50   	20171110	    75.9147	    76.1398	    75.5995	    76.1398	      923
0050   	元大台灣50   	20171113	    75.8697	    76.0047	    75.8246	    75.9147	      979
0050   	元大台灣50   	20171114	    75.9147	    75.9147	    75.5995	    75.7796	     1015
0050   	元大台灣50   	20171115	    75.4644	    75.5094	    74.8791	    75.0141	     6270
0050   	元大台灣50   	20171116	    75.0141	    75.4194	    74.9241	    75.2843	     2176
0050   	元大台灣50   	20171117	    75.9147	    76.0498	    75.7796	    75.9597	     7196
0050   	元大台灣50   	20171120	    76.0047	    76.0498	    75.5545	    75.6445	     2301
0050   	元大台灣50   	20171121	    75.5545	    76.3649	    75.5545	    76.3199	     4469
0050   	元大台灣50   	20171122	    76.6801	    77.0854	    76.4550	    76.6801	     4913
0050   	元大台灣50   	20171123	    76.6801	    76.8602	    76.5000	    76.7252	     1552
0050   	元大台灣50   	20171124	    76.7702	    76.8152	    76.5000	    76.6801	     1068
0050   	元大台灣50   	20171127	    76.6801	    76.6801	    75.7346	    75.7796	     2127
0050   	元大台灣50   	20171128	    75.5995	    75.6445	    75.1943	    75.2843	     2007
0050   	元大台灣50   	20171129	    75.3293	    75.5995	    75.2393	    75.3744	     1381
0050   	元大台灣50   	20171130	    74.7440	    74.7440	    74.0686	    74.0686	     8038
0050   	元大台灣50   	20171201	    73.9785	    74.6539	    73.5283	    74.3838	     5620
0050   	元大台灣50   	20171204	    74.4288	    74.6990	    74.1586	    74.6539	     1503
0050   	元大台灣50   	20171205	    74.3388	    74.4288	    74.0236	    74.0686	     1880
0050   	元大台灣50   	20171206	    73.9335	    73.9335	    72.8079	    72.8079	    13235
0050   	元大台灣50   	20171207	    73.1230	    73.1681	    72.4476	    72.8529	     7309
0050   	元大台灣50   	20171208	    73.3932	    73.3932	    72.6277	    72.8529	     6280
0050   	元大台灣50   	20171211	    73.1230	    73.5283	    73.1230	    73.3932	     2738
0050   	元大台灣50   	20171212	    73.3031	    73.3932	    72.5377	    72.8979	     3940
0050   	元大台灣50   	20171213	    73.0330	    73.1230	    72.8529	    72.9429	     1676
0050   	元大台灣50   	20171214	    73.4382	    73.8435	    73.2581	    73.6183	     2246
0050   	元大台灣50   	20171215	    73.5283	    73.5283	    72.6277	    73.0330	     4077
0050   	元大台灣50   	20171218	    73.1230	    73.1681	    72.8079	    73.1230	     3842
0050   	元大台灣50   	20171219	    73.1230	    73.3031	    72.6728	    72.7628	     4095
0050   	元大台灣50   	20171220	    72.7628	    73.0330	    72.7178	    72.9880	     4652
0050   	元大台灣50   	20171221	    73.0330	    73.2581	    72.9429	    72.9429	     1240
0050   	元大台灣50   	20171222	    72.7628	    73.2581	    72.6728	    73.2131	     1644
0050   	元大台灣50   	20171225	    73.2131	    73.4382	    73.2131	    73.3482	     1002
0050   	元大台灣50   	20171226	    73.3482	    73.3482	    72.4927	    72.6277	     2578
0050   	元大台灣50   	20171227	    72.5827	    72.8529	    72.5377	    72.8529	     3600
0050   	元大台灣50   	20171228	    73.1681	    73.6183	    73.1681	    73.5733	     3094
0050   	元大台灣50   	20171229	    73.6183	    74.0236	    73.6183	    73.9785	     4690
0050   	元大台灣50   	20180102	    73.9785	    74.3838	    73.9785	    74.3838	     3613
0050   	元大台灣50   	20180103	    74.6990	    75.1492	    74.6990	    75.0592	     7196
0050   	元大台灣50   	20180104	    75.1943	    75.3293	    74.9241	    75.1943	     5627
0050   	元大台灣50   	20180105	    75.1943	    75.4644	    75.0141	    75.4194	     7616
0050   	元大台灣50   	20180108	    75.4644	    75.7796	    75.3744	    75.7346	     5189
0050   	元大台灣50   	20180109	    75.7346	    75.8697	    75.5545	    75.7796	     3664
0050   	元大台灣50   	20180110	    75.7346	    75.8697	    75.2393	    75.4194	     5749
0050   	元大台灣50   	20180111	    75.3293	    75.3744	    74.8340	    75.1042	     2579
0050   	元大台灣50   	20180112	    75.2393	    75.8246	    75.1943	    75.7346	     2871
0050   	元大台灣50   	20180115	    76.1398	    76.2749	    76.0047	    76.2299	     2819
0050   	元大台灣50   	20180116	    76.2299	    76.5451	    76.0948	    76.5451	     3955
0050   	元大台灣50   	20180117	    76.2299	    76.9503	    76.2299	    76.6801	     5698
0050   	元大台灣50   	20180118	    76.9953	    77.9409	    76.9953	    77.7157	     6898
0050   	元大台灣50   	20180119	    77.7608	    78.4812	    77.7608	    78.4812	     5302
0050   	元大台灣50   	20180122	    78.4812	    79.2016	    78.4812	    79.2016	     4441
0050   	元大台灣50   	20180123	    79.2917	    79.6069	    79.1566	    79.5168	     5799
0050   	元大台灣50   	20180124	    79.2466	    79.2466	    78.2110	    78.5262	     5103
0050   	元大台灣50   	20180125	    78.5712	    79.5168	    78.4812	    78.7513	     4983
0050   	元大台灣50   	20180126	    78.7513	    78.8864	    78.2110	    78.7964	     7774
0050   	元大台灣50   	20180129	    78.9812	    79.5817	    78.7041	    79.0274	     6445
0050   	元大台灣50   	20180130	    78.7041	    78.8427	    78.0575	    78.1037	     4966
0050   	元大台灣50   	20180131	    77.9651	    78.5193	    77.7342	    78.1960	     4251
0050   	元大台灣50   	20180201	    78.2884	    78.9812	    78.2884	    78.7503	     2914
0050   	元大台灣50   	20180202	    78.3808	    78.6579	    77.9189	    78.4270	     3081
0050   	元大台灣50   	20180205	    76.8566	    77.3646	    76.5795	    77.2261	     7075
0050   	元大台灣50   	20180206	    74.6858	    74.9167	    72.7921	    73.5772	    32222
0050   	元大台灣50   	20180207	    75.1476	    75.1938	    74.4548	    74.5010	    10181
0050   	元大台灣50   	20180208	    74.5010	    74.7781	    74.1777	    74.4548	     4514
0050   	元大台灣50   	20180209	    72.6073	    73.1616	    72.0530	    73.0230	    16211
0050   	元大台灣50   	20180212	    73.4849	    73.8082	    73.3463	    73.6234	     8443
0050   	元大台灣50   	20180221	    75.1938	    75.4709	    74.9167	    75.2862	    11646
0050   	元大台灣50   	20180222	    75.2862	    75.2862	    74.5934	    74.8243	     3749
0050   	元大台灣50   	20180223	    75.1938	    75.8404	    75.1938	    75.7481	     3779
0050   	元大台灣50   	20180226	    76.2561	    76.4871	    76.0714	    76.1176	     3289
0050   	元大台灣50   	20180227	    76.7642	    76.8566	    76.0714	    76.0714	     7663
0050   	元大台灣50   	20180301	    75.3324	    75.7019	    74.9629	    75.5171	     4344
0050   	元大台灣50   	20180302	    74.6858	    75.0091	    74.3163	    74.9629	     6262
0050   	元大台灣50   	20180305	    74.9167	    75.2862	    74.5010	    74.5934	     3723
0050   	元大台灣50   	20180306	    75.4248	    75.8866	    75.3786	    75.8866	     5732
0050   	元大台灣50   	20180307	    75.5171	    76.1638	    75.4709	    75.5633	     2619
0050   	元大台灣50   	20180308	    75.8866	    76.4871	    75.8866	    76.4409	     3232
0050   	元大台灣50   	20180309	    76.5795	    76.6718	    76.3947	    76.5333	     2832
0050   	元大台灣50   	20180312	    77.2261	    77.8265	    77.1799	    77.7342	     8752
0050   	元大台灣50   	20180313	    77.9189	    78.4732	    77.8727	    78.4732	     9837
0050   	元大台灣50   	20180314	    77.9189	    78.0113	    77.5956	    77.8727	     3415
0050   	元大台灣50   	20180315	    77.5956	    77.8727	    77.5032	    77.8265	     3506
0050   	元大台灣50   	20180316	    77.5956	    77.7803	    76.7642	    77.5032	     5510
0050   	元大台灣50   	20180319	    77.2723	    77.6880	    77.0875	    77.4570	     2035
0050   	元大台灣50   	20180320	    76.8566	    77.4108	    76.8566	    77.4108	     2895
0050   	元大台灣50   	20180321	    77.4108	    77.6880	    77.2261	    77.4570	     4891
0050   	元大台灣50   	20180322	    77.5956	    78.1498	    77.0875	    77.1799	     3429
0050   	元大台灣50   	20180323	    75.6095	    76.1176	    75.5633	    75.8404	     8259
0050   	元大台灣50   	20180326	    75.6095	    75.9328	    75.3786	    75.9328	     4369
0050   	元大台灣50   	20180327	    76.6718	    77.0413	    76.6256	    77.0413	     3277
0050   	元大台灣50   	20180328	    76.5795	    76.5795	    75.9328	    75.9790	     4161
0050   	元大台灣50   	20180329	    75.9790	    76.0714	    75.5633	    75.8404	     4099
0050   	元大台灣50   	20180330	    76.3485	    76.7180	    76.3485	    76.5333	     4994
0050   	元大台灣50   	20180331	    76.5333	    76.7180	    76.4409	    76.6256	      878
0050   	元大台灣50   	20180402	    76.5333	    76.6256	    75.8866	    75.9790	     3737
0050   	元大台灣50   	20180403	    75.2862	    75.3324	    75.0091	    75.2862	     6187
0050   	元大台灣50   	20180409	    75.8866	    76.0252	    75.3786	    75.9328	     3401
0050   	元大台灣50   	20180410	    75.8404	    76.5333	    75.5171	    76.2100	     3860
0050   	元大台灣50   	20180411	    76.5795	    76.7642	    76.4409	    76.5333	     2603
0050   	元大台灣50   	20180412	    76.7180	    76.8104	    75.9790	    76.2100	     3591
0050   	元大台灣50   	20180413	    76.3947	    76.4871	    76.0252	    76.2100	     2982
0050   	元大台灣50   	20180416	    76.3485	    76.3485	    75.7481	    76.0252	     1809
0050   	元大台灣50   	20180417	    76.1176	    76.1176	    75.1476	    75.1938	     4325
0050   	元大台灣50   	20180418	    75.3786	    75.8404	    75.1476	    75.3786	     3739
0050   	元大台灣50   	20180419	    75.6557	    76.3485	    75.6557	    76.3485	     4461
0050   	元大台灣50   	20180420	    74.8243	    74.9167	    74.3624	    74.5934	     9017
0050   	元大台灣50   	20180423	    74.1315	    74.3163	    73.8082	    73.8544	    10624
0050   	元大台灣50   	20180424	    73.8082	    73.8544	    73.0230	    73.4849	    16867
0050   	元大台灣50   	20180425	    73.2077	    73.2539	    72.7921	    73.2539	    16460
0050   	元大台灣50   	20180426	    73.6234	    73.6234	    72.7921	    73.0230	    16485
0050   	元大台灣50   	20180427	    73.5311	    73.5772	    72.7921	    73.1616	    12395
0050   	元大台灣50   	20180430	    73.5772	    74.0391	    73.0230	    73.9006	     6516
0050   	元大台灣50   	20180502	    73.9467	    74.0391	    73.3463	    73.3463	     5513
0050   	元大台灣50   	20180503	    73.0230	    73.0230	    72.3764	    72.5611	     8823
0050   	元大台灣50   	20180504	    72.5611	    72.9768	    72.4225	    72.9306	     3475
0050   	元大台灣50   	20180507	    73.4387	    73.4849	    72.7921	    73.4387	     3858
0050   	元大台灣50   	20180508	    73.3463	    73.9467	    73.3001	    73.9006	     5352
0050   	元大台灣50   	20180509	    73.9006	    74.4086	    73.9006	    74.3163	     3359
0050   	元大台灣50   	20180510	    74.5472	    74.5472	    74.3163	    74.5010	     5977
0050   	元大台灣50   	20180511	    74.9167	    75.4709	    74.8705	    75.3786	    17654
0050   	元大台灣50   	20180514	    75.7481	    76.3023	    75.6557	    76.2100	    17197
0050   	元大台灣50   	20180515	    76.0714	    76.1176	    75.4248	    75.4248	     7222
0050   	元大台灣50   	20180516	    75.2400	    75.5633	    75.1938	    75.5171	     8293
0050   	元大台灣50   	20180517	    75.7019	    75.7481	    75.0091	    75.0091	     1940
0050   	元大台灣50   	20180518	    75.0091	    75.2862	    74.6858	    74.7781	     2360
0050   	元大台灣50   	20180521	    75.0091	    75.8404	    75.0091	    75.7943	     3889
0050   	元大台灣50   	20180522	    75.5633	    76.0252	    75.5171	    75.5171	     1837
0050   	元大台灣50   	20180523	    75.6557	    75.7481	    75.1014	    75.1476	     2124
0050   	元大台灣50   	20180524	    75.1476	    75.4709	    75.0553	    75.3324	     1135
0050   	元大台灣50   	20180525	    75.3324	    75.7943	    75.1938	    75.6095	     3115
0050   	元大台灣50   	20180528	    75.7943	    75.9790	    75.7481	    75.9328	     2940
0050   	元大台灣50   	20180529	    75.9328	    75.9328	    75.2862	    75.6095	     1388
0050   	元大台灣50   	20180530	    75.1938	    75.1938	    74.1777	    74.2701	     6177
0050   	元大台灣50   	20180531	    74.6396	    74.7781	    74.4086	    74.5934	     1605
0050   	元大台灣50   	20180601	    74.6396	    75.2400	    74.6396	    75.1476	     1848
0050   	元大台灣50   	20180604	    75.5633	    76.3023	    75.5633	    76.3023	     7081
0050   	元大台灣50   	20180605	    76.3947	    76.3947	    75.9790	    76.2100	     2695
0050   	元大台灣50   	20180606	    76.3485	    76.9951	    76.3485	    76.9490	     6398
0050   	元大台灣50   	20180607	    77.1337	    77.2261	    76.6718	    77.0875	     6704
0050   	元大台灣50   	20180608	    76.9490	    76.9490	    76.2100	    76.2561	     3469
0050   	元大台灣50   	20180611	    76.4871	    76.6256	    76.1176	    76.3485	     3264
0050   	元大台灣50   	20180612	    75.9790	    76.2100	    75.7019	    76.2100	     2243
0050   	元大台灣50   	20180613	    76.1638	    76.7642	    76.0714	    76.6718	     4668
0050   	元大台灣50   	20180614	    76.2100	    76.2561	    75.5171	    75.5171	     3564
0050   	元大台灣50   	20180615	    75.3786	    75.7019	    75.0091	    75.7019	     3862
0050   	元大台灣50   	20180619	    74.9167	    75.0091	    74.4548	    74.4548	     4994
0050   	元大台灣50   	20180620	    74.5010	    75.4709	    74.1777	    75.2862	     7866
0050   	元大台灣50   	20180621	    75.2862	    75.3786	    75.0091	    75.0553	     2134
0050   	元大台灣50   	20180622	    74.6396	    75.0091	    74.2239	    74.9629	     6482
0050   	元大台灣50   	20180625	    74.6858	    74.8705	    74.5472	    74.7319	     7993
0050   	元大台灣50   	20180626	    74.5472	    74.5472	    73.9006	    74.5472	    16434
0050   	元大台灣50   	20180627	    74.5934	    74.7319	    74.1777	    74.2701	     8308
0050   	元大台灣50   	20180628	    73.9467	    74.2701	    73.7158	    73.9467	    12064
0050   	元大台灣50   	20180629	    74.1777	    75.3324	    74.0853	    75.2400	     6584
0050   	元大台灣50   	20180702	    75.2862	    75.6557	    74.8243	    74.8705	     4175
0050   	元大台灣50   	20180703	    75.1014	    75.7019	    74.4548	    74.9629	     5023
0050   	元大台灣50   	20180704	    74.9629	    75.3786	    74.9167	    75.1938	     1746
0050   	元大台灣50   	20180705	    75.2400	    75.2400	    74.4548	    74.5934	     3119
0050   	元大台灣50   	20180706	    74.9167	    74.9629	    74.0853	    74.7781	     5351
0050   	元大台灣50   	20180709	    75.5171	    76.1638	    75.3324	    75.9790	     9040
0050   	元大台灣50   	20180710	    76.3485	    76.4871	    76.0714	    76.1638	     4913
0050   	元大台灣50   	20180711	    75.4709	    75.6557	    75.1014	    75.4709	     3899
0050   	元大台灣50   	20180712	    75.3786	    76.3485	    75.2862	    76.3485	     6882
0050   	元大台灣50   	20180713	    76.6718	    77.0413	    76.4871	    76.9951	    13661
0050   	元大台灣50   	20180716	    76.9490	    77.0875	    76.6718	    76.6718	     5332
0050   	元大台灣50   	20180717	    76.5333	    76.5333	    76.1176	    76.2561	     2992
0050   	元大台灣50   	20180718	    76.8104	    77.1337	    76.6256	    76.7180	    13174
0050   	元大台灣50   	20180719	    76.7642	    77.4108	    76.7180	    76.9490	    13217
0050   	元大台灣50   	20180720	    77.5956	    78.2422	    77.5956	    78.1960	    18403
0050   	元大台灣50   	20180723	    78.5221	    78.9412	    78.1029	    78.7549	     8504
0050   	元大台灣50   	20180724	    78.6618	    78.8947	    78.3824	    78.8947	     5116
0050   	元大台灣50   	20180725	    78.2892	    79.0344	    78.2892	    78.9412	     6352
0050   	元大台灣50   	20180726	    78.9412	    79.4070	    78.9412	    79.1741	     8471
0050   	元大台灣50   	20180727	    79.2672	    79.8727	    79.2672	    79.8261	     5947
0050   	元大台灣50   	20180730	    79.7795	    80.0124	    79.5467	    79.6864	     3230
0050   	元大台灣50   	20180731	    79.5001	    79.8261	    79.2207	    79.6864	     2739
0050   	元大台灣50   	20180801	    79.9193	    80.2919	    79.9193	    80.2453	     4012
0050   	元大台灣50   	20180802	    80.1987	    80.2453	    79.0344	    79.0344	     4774
0050   	元大台灣50   	20180803	    79.5467	    79.8261	    79.5001	    79.6864	     1225
0050   	元大台灣50   	20180806	    79.6864	    80.1987	    79.5001	    79.8261	     2424
0050   	元大台灣50   	20180807	    79.8261	    79.9193	    79.5467	    79.6398	     1199
0050   	元大台灣50   	20180808	    79.9193	    80.4781	    79.9193	    80.2453	     4074
0050   	元大台灣50   	20180809	    80.1987	    80.3384	    79.8261	    80.2453	     1631
0050   	元大台灣50   	20180810	    79.8261	    80.2453	    79.7795	    79.8261	     1279
0050   	元大台灣50   	20180813	    79.2207	    79.2207	    77.9166	    78.1961	     7284
0050   	元大台灣50   	20180814	    78.6152	    78.8015	    78.2892	    78.7549	     2243
0050   	元大台灣50   	20180815	    78.7084	    78.7084	    77.7303	    78.0098	     4279
0050   	元大台灣50   	20180816	    77.5440	    78.3358	    77.3578	    78.0563	     4532
0050   	元大台灣50   	20180817	    78.1961	    78.3824	    77.8701	    77.9166	     4640
0050   	元大台灣50   	20180820	    78.1495	    78.3358	    77.9632	    78.1961	     3147
0050   	元大台灣50   	20180821	    78.1495	    78.8481	    78.1495	    78.7549	     5023
0050   	元大台灣50   	20180822	    78.8947	    79.0344	    78.5687	    78.8481	     3545
0050   	元大台灣50   	20180823	    78.9878	    79.3604	    78.8015	    79.2207	     3869
0050   	元大台灣50   	20180824	    79.1741	    79.2672	    78.6618	    78.9878	     2549
0050   	元大台灣50   	20180827	    79.1741	    79.6864	    79.1741	    79.6864	     5025
0050   	元大台灣50   	20180828	    80.0590	    80.4781	    80.0590	    80.3384	     8288
0050   	元大台灣50   	20180829	    80.5247	    81.3630	    80.5247	    81.2699	    13383
0050   	元大台灣50   	20180830	    81.7822	    82.2945	    81.4562	    81.5493	     9894
0050   	元大台灣50   	20180831	    81.0370	    81.0370	    80.5247	    80.9904	     4245
0050   	元大台灣50   	20180903	    80.9904	    81.2233	    80.4781	    80.5247	     3670
0050   	元大台灣50   	20180904	    80.8507	    81.0370	    80.5247	    81.0370	     2357
0050   	元大台灣50   	20180905	    81.0370	    81.3165	    80.7576	    81.0370	     2496
0050   	元大台灣50   	20180906	    80.9439	    80.9439	    80.2919	    80.5713	     1945
0050   	元大台灣50   	20180907	    80.2919	    80.5247	    80.1056	    80.4781	     2505
0050   	元大台灣50   	20180910	    80.6644	    80.6644	    79.7795	    80.1056	     5319
0050   	元大台灣50   	20180911	    80.0590	    80.1056	    79.5467	    79.7795	    19525
0050   	元大台灣50   	20180912	    79.9658	    80.0124	    79.4070	    79.6864	    18583
0050   	元大台灣50   	20180913	    79.9193	    79.9193	    79.0810	    79.1275	    20996
0050   	元大台灣50   	20180914	    79.8727	    80.5713	    79.7330	    80.5713	     8616
0050   	元大台灣50   	20180917	    80.5713	    80.5713	    79.8261	    79.9658	     8988
0050   	元大台灣50   	20180918	    79.7330	    79.8261	    79.3604	    79.5467	     6140
0050   	元大台灣50   	20180919	    79.9193	    80.3850	    79.8261	    80.2453	     6881
0050   	元大台灣50   	20180920	    80.5247	    80.6179	    79.9193	    80.0124	     4159
0050   	元大台灣50   	20180921	    80.3384	    80.8973	    80.0124	    80.8973	     7370
0050   	元大台灣50   	20180925	    80.7110	    81.1767	    80.6644	    81.1302	     7506
0050   	元大台灣50   	20180926	    80.9439	    81.0370	    80.8042	    80.9439	     8036
0050   	元大台灣50   	20180927	    80.6644	    81.4562	    80.6644	    81.3630	    27800
0050   	元大台灣50   	20180928	    81.3630	    81.6425	    80.6644	    80.9439	    13202
0050   	元大台灣50   	20181001	    80.9439	    81.4096	    80.9439	    81.3630	     5914
0050   	元大台灣50   	20181002	    81.2699	    81.2699	    80.1056	    80.1521	     5434
0050   	元大台灣50   	20181003	    80.1521	    80.3850	    79.9193	    80.0590	     4369
0050   	元大台灣50   	20181004	    79.8261	    79.8261	    78.9878	    79.0810	     9736
0050   	元大台灣50   	20181005	    78.7084	    78.7084	    77.3112	    77.7303	    26744
0050   	元大台灣50   	20181008	    77.2646	    77.6838	    76.8454	    77.3112	    46523
0050   	元大台灣50   	20181009	    77.3578	    77.6838	    77.1249	    77.5440	    20530
0050   	元大台灣50   	20181011	    74.6565	    74.6565	    72.0484	    72.0950	    68551
0050   	元大台灣50   	20181012	    72.3744	    74.5634	    72.1881	    74.5634	    23183
0050   	元大台灣50   	20181015	    74.0511	    74.0511	    73.2593	    73.7716	    49299
0050   	元大台灣50   	20181016	    73.5853	    74.0511	    73.2128	    73.8648	    16686
0050   	元大台灣50   	20181017	    74.9360	    74.9825	    73.9114	    73.9579	    20309
0050   	元大台灣50   	20181018	    74.0511	    74.2839	    73.5388	    73.7251	     7988
0050   	元大台灣50   	20181019	    72.8402	    73.8648	    72.6539	    73.8648	    12064
0050   	元大台灣50   	20181022	    72.9799	    74.0976	    72.6539	    73.7716	    12453
0050   	元大台灣50   	20181023	    72.7470	    73.2128	    72.3744	    72.4210	    24898
0050   	元大台灣50   	20181024	    72.4676	    72.6073	    71.4430	    72.0950	    13002
